load_1,disk_r,disk_svc,disk_w,disk_wb
0.000845,0.0,0.005415,0.00527,0.000137
0.000211,0.0,0.001805,0.007828,0.000199
0.011837,0.002047,0.128159,0.011289,0.000484
0.03234,0.002248,0.108303,0.016341,0.00401
0.011837,0.0,0.009025,0.00736,0.000174
0.005073,0.0,0.00361,0.008451,0.000199
0.001902,0.0,0.01083,0.011663,0.00689
0.003171,5e-06,0.00361,0.016591,0.007126
0.002325,0.0,0.00361,0.00948,0.000236
0.000845,4.1e-05,0.009025,0.016435,0.00802
0.003171,3.1e-05,0.005415,0.036986,0.026655
0.004862,0.0,0.01083,0.005052,0.000149
0.010357,5.2e-05,0.012635,0.01235,0.000422
0.005073,0.0,0.0,0.009231,0.000236
0.001902,5e-06,0.012635,0.00764,0.000186
0.003171,0.0,0.0,0.007173,0.000174
0.001057,0.0,0.00722,0.016965,0.007027
0.000423,0.0,0.001805,0.007703,0.000211
0.000211,0.0,0.00361,0.007485,0.000199
0.001057,0.0,0.0,0.006112,0.000137
0.000423,5.7e-05,0.021661,0.00895,0.000447
0.000211,0.0,0.001805,0.010977,0.00031
0.003171,0.0,0.00361,0.019772,0.000646
0.002748,0.0,0.0,0.004803,0.000124
0.001057,0.0,0.005415,0.009262,0.000236
0.000423,0.0,0.01083,0.006923,0.000174
0.010991,0.0,0.009025,0.017589,0.007114
0.006341,5e-06,0.00722,0.014314,0.00509
0.009089,0.0,0.00722,0.008327,0.000223
0.006553,5e-06,0.009025,0.007703,0.000223
0.004016,0.0,0.001805,0.007672,0.000211
0.002325,0.0,0.001805,0.009013,0.000286
0.005284,5e-06,0.01083,0.015718,0.000944
0.036779,1.5e-05,0.009025,0.012287,0.003501
0.014796,5e-06,0.00361,0.009231,0.000248
0.005918,0.0,0.01083,0.007547,0.000186
0.002959,2.6e-05,0.01444,0.015187,0.007002
0.002748,5e-06,0.005415,0.04419,0.031087
0.001691,0.000103,0.016245,0.137092,0.135734
0.000634,0.0,0.01083,0.009636,0.000261
0.000211,0.0,0.005415,0.021019,0.011397
0.0,0.0,0.00361,0.009262,0.000273
0.001691,5e-06,0.00722,0.016934,0.000621
0.000634,0.0,0.0,0.004054,9.9e-05
0.000211,0.0,0.001805,0.008576,0.000211
0.00148,0.0,0.001805,0.007235,0.000223
0.000634,0.00017,0.027076,0.016123,0.007002
0.000211,0.0,0.00722,0.00474,0.000137
0.0,0.0,0.009025,0.009886,0.000236
0.0,5e-06,0.005415,0.007921,0.000174
0.0,0.0,0.0,0.006611,0.000174
0.0,0.0,0.0,0.008327,0.000223
0.007187,5e-06,0.009025,0.010541,0.000397
0.003382,5e-06,0.00722,0.011508,0.000286
0.001268,1.5e-05,0.016245,0.006611,0.000174
0.000423,0.0,0.0,0.009075,0.000223
0.000211,0.0,0.00722,0.017526,0.007039
0.0,0.0,0.00722,0.0063,0.000186
0.0,5e-06,0.00722,0.009543,0.000199
0.002748,5e-06,0.00361,0.006705,0.000174
0.002536,5e-06,0.00722,0.008451,0.000223
0.001691,0.0,0.009025,0.00683,0.000174
0.03847,2.6e-05,0.005415,0.026383,0.009709
0.063623,5.7e-05,0.092058,0.013223,0.0037
0.023251,0.0,0.005415,0.007609,0.000186
0.008666,0.0,0.01083,0.004335,9.9e-05
0.00465,0.0,0.005415,0.01447,0.006965
0.001691,1.5e-05,0.009025,0.015312,0.004358
0.000634,0.0,0.00361,0.006268,0.000161
0.001691,0.0,0.001805,0.006767,0.000161
0.000634,0.0,0.00361,0.009855,0.000261
0.003382,2.6e-05,0.01083,0.014844,0.006183
0.016276,3.1e-05,0.023466,0.010977,0.000422
0.005918,0.0,0.0,0.010322,0.000248
0.003805,0.0,0.00361,0.006861,0.000186
0.005707,0.001495,0.045126,0.007703,0.000199
0.009934,5e-06,0.001805,0.017121,0.007151
0.007609,0.0,0.005415,0.008295,0.000211
0.005496,0.0,0.001805,0.004803,0.000149
0.002959,0.0,0.001805,0.011663,0.000745
0.005073,0.0,0.0,0.00842,0.000223
0.002959,0.0,0.001805,0.008857,0.000248
0.014585,0.00067,0.037906,0.00948,0.000397
0.006341,6.7e-05,0.018051,0.011133,0.00031
0.005284,0.000443,0.021661,0.005333,0.000124
0.00465,0.0,0.001805,0.015593,0.007399
0.0093,2.6e-05,0.012635,0.017807,0.007139
0.005918,5.7e-05,0.01083,0.009855,0.000261
0.014796,5e-06,0.005415,0.027475,0.015469
0.006553,0.0,0.0,0.004709,0.000137
0.003382,3.1e-05,0.01083,0.009699,0.000236
0.002325,5e-06,0.005415,0.007142,0.000223
0.010991,1.5e-05,0.012635,0.01157,0.000497
0.006341,0.000211,0.016245,0.10179,0.09099
0.033608,4.1e-05,0.009025,0.051612,0.036563
0.190869,0.006327,0.158845,0.021175,0.004867
0.274149,0.012705,0.250903,0.022173,0.009982
0.268019,0.001588,0.032491,0.191075,0.186326
0.226591,0.001691,0.088448,0.026633,0.010106
0.297611,0.004476,0.120939,0.016996,0.004544
0.218558,5e-06,0.005415,0.017651,0.005562
0.250264,0.002568,0.108303,0.017152,0.006145
0.256394,0.013329,0.198556,0.021861,0.005401
0.263369,0.0,0.00361,0.021425,0.004184
0.256183,0.000722,0.079422,0.015468,0.004693
0.254914,9.3e-05,0.028881,0.024044,0.006369
0.266117,0.000841,0.048736,0.02604,0.011919
0.317058,0.000773,0.059567,0.019928,0.003439
0.21264,0.000675,0.077617,0.014876,0.005041
0.180723,0.000933,0.054152,0.022267,0.006332
0.182837,0.000387,0.023466,0.045094,0.031981
0.205876,0.00973,0.258123,0.016092,0.005388
0.227013,0.00231,0.092058,0.022797,0.006977
0.248996,0.000469,0.046931,0.02735,0.014551
0.251744,0.0,0.005415,0.020052,0.005351
0.321285,2.6e-05,0.00722,0.020957,0.005996
0.316001,5e-06,0.00361,0.026165,0.012216
0.342422,0.000995,0.037906,0.056353,0.048009
0.260833,0.005981,0.203971,0.023514,0.00627
0.245614,0.000119,0.030686,0.016497,0.006518
0.286197,0.002568,0.120939,0.019834,0.007648
0.207567,0.000763,0.055957,0.016185,0.005661
0.239907,4.1e-05,0.01444,0.017277,0.005996
0.247728,5e-06,0.00722,0.017651,0.006145
0.18495,2.6e-05,0.01083,0.025541,0.014228
0.236525,0.000454,0.052347,0.018711,0.010367
0.158952,0.000944,0.097473,0.0271,0.012738
0.058339,0.0,0.005415,0.004054,9.9e-05
0.021349,5e-06,0.005415,0.008701,0.000211
0.007821,0.0,0.028881,0.008763,0.000211
0.002959,0.0,0.025271,0.004397,0.000112
0.001691,2.6e-05,0.00361,0.016341,0.005848
0.003593,5e-06,0.009025,0.012599,0.000472
0.001268,0.0,0.0,0.006518,0.000174
0.000423,5e-06,0.0,0.014782,0.003638
0.000211,0.0,0.0,0.006674,0.000186
0.002748,0.0,0.00361,0.014096,0.00694
0.001691,0.0,0.00361,0.00842,0.000211
0.002748,0.0,0.00361,0.005894,0.000149
0.001057,0.0,0.001805,0.007703,0.000161
0.005284,0.0,0.00361,0.009792,0.000261
0.001902,0.0,0.001805,0.008919,0.000248
0.001691,0.0,0.005415,0.009636,0.000422
0.000634,5.7e-05,0.01083,0.058567,0.048841
0.000211,0.0,0.01083,0.01051,0.000298
0.0,0.0,0.009025,0.007672,0.000174
0.0,3.1e-05,0.01083,0.012817,0.006928
0.0,0.0,0.0,0.009013,0.000248
0.001268,0.0,0.001805,0.009418,0.000223
0.006553,5e-06,0.001805,0.006268,0.000199
0.002325,0.0,0.001805,0.008701,0.000248
0.000845,0.0,0.00361,0.010011,0.000298
0.016276,0.0,0.00361,0.017807,0.001142
0.005918,5e-06,0.00722,0.004896,0.000124
0.006341,0.0,0.005415,0.009636,0.000248
0.002325,0.0,0.00361,0.008794,0.000223
0.000845,0.0,0.00722,0.013285,0.006977
0.001057,5e-06,0.01083,0.006861,0.000211
0.001268,0.0,0.00361,0.009792,0.000248
0.002325,0.0,0.0,0.008233,0.000211
0.005918,1.5e-05,0.039711,0.184682,0.174768
0.002114,6.7e-05,0.01083,0.053421,0.047426
0.006975,0.000103,0.050542,0.013597,0.000571
0.002536,0.0,0.0,0.011726,0.000298
0.000845,0.000129,0.028881,0.011196,0.001279
0.002114,6.7e-05,0.027076,0.008233,0.000248
0.000845,0.0,0.005415,0.015936,0.007002
0.001268,3.1e-05,0.021661,0.005988,0.000186
0.004227,0.0,0.005415,0.009387,0.000199
0.001691,4.1e-05,0.019856,0.008139,0.000211
0.000634,0.0,0.0,0.003711,8.7e-05
0.000845,0.0,0.0,0.008015,0.000223
0.003171,5e-06,0.00722,0.013223,0.000484
0.001057,0.0,0.0,0.006767,0.000186
0.003382,0.0,0.0,0.009636,0.000223
0.002748,0.000103,0.030686,0.018899,0.006009
0.002536,9.3e-05,0.025271,0.014688,0.006965
0.005918,7.7e-05,0.046931,0.00527,0.000186
0.003171,0.0,0.00361,0.010572,0.000223
0.003805,0.0,0.00361,0.007859,0.000161
0.005073,0.0,0.001805,0.00764,0.000211
0.002959,2.6e-05,0.01083,0.006923,0.000186
0.011414,1.5e-05,0.009025,0.018212,0.001093
0.005284,0.0,0.001805,0.002401,5e-05
0.005284,0.0,0.00361,0.009169,0.000223
0.004439,4.1e-05,0.019856,0.009792,0.000248
0.005707,0.0,0.005415,0.014501,0.006977
0.003171,0.0,0.009025,0.007329,0.000211
0.004862,1.5e-05,0.00722,0.010104,0.000248
0.004227,0.0,0.001805,0.005988,0.000161
0.003805,0.0,0.001805,0.010042,0.003042
0.002325,0.0,0.005415,0.009262,0.000248
0.008666,5e-06,0.005415,0.051425,0.036885
0.004227,1.5e-05,0.01083,0.013846,0.00108
0.003593,5e-06,0.005415,0.004428,0.000112
0.002325,0.0,0.005415,0.008607,0.000199
0.001902,0.0,0.001805,0.015624,0.006977
0.001691,0.0,0.0,0.01341,0.000323
0.003171,5.2e-05,0.034296,0.004865,0.000124
0.002114,0.0,0.001805,0.009231,0.000199
0.003171,0.0,0.00361,0.008389,0.000199
0.002114,0.0,0.0,0.007079,0.000199
0.016276,4.1e-05,0.016245,0.011071,0.000459
0.008032,5e-06,0.005415,0.035801,0.021267
0.004016,3.1e-05,0.025271,0.007453,0.000211
0.002536,5e-06,0.012635,0.008857,0.000211
0.003171,1.5e-05,0.012635,0.016248,0.007908
0.005284,0.0,0.005415,0.011508,0.00036
0.00465,1.5e-05,0.016245,0.0092,0.000223
0.003593,0.0,0.0,0.004023,0.000149
0.002325,5e-06,0.001805,0.009106,0.000211
0.001902,7.7e-05,0.01083,0.049585,0.037581
0.011625,2.6e-05,0.009025,0.019896,0.00108
0.005707,0.0,0.0,0.004896,0.000248
0.002114,0.0,0.001805,0.008857,0.000236
0.000845,0.0,0.00361,0.007765,0.000211
0.000211,0.0,0.005415,0.015,0.006965
0.000845,5e-06,0.009025,0.056976,0.047873
0.000211,0.0,0.001805,0.011258,0.000323
0.004439,0.000108,0.018051,0.176605,0.169801
0.001691,0.0,0.009025,0.00605,0.000186
0.002325,0.0,0.001805,0.00895,0.000223
0.016698,3.1e-05,0.016245,0.011819,0.000484
0.010146,5e-06,0.009025,0.018057,0.005674
0.003805,0.000129,0.039711,0.008171,0.000248
0.002536,4.1e-05,0.01444,0.008233,0.000261
0.002325,8.3e-05,0.021661,0.016809,0.007449
0.002114,0.0,0.0,0.009106,0.000236
0.000845,0.0,0.001805,0.007516,0.000174
0.000211,0.0,0.001805,0.003742,9.9e-05
0.000211,0.0,0.005415,0.009106,0.000199
0.0,5e-06,0.005415,0.016871,0.007586
0.001691,5e-06,0.005415,0.021019,0.007648
0.000634,0.0,0.001805,0.006986,0.000211
0.000211,0.0,0.001805,0.019148,0.007846
0.0,0.0,0.001805,0.005894,0.000149
0.0,0.0,0.005415,0.015343,0.006952
0.0,0.0,0.005415,0.005052,0.000161
0.0,0.0,0.01444,0.009574,0.000211
0.0,0.0,0.0,0.007079,0.000174
0.001057,5e-06,0.009025,0.00683,0.000161
0.000423,1.5e-05,0.009025,0.007391,0.000186
0.004862,0.0,0.005415,0.015063,0.001006
0.001691,0.0,0.012635,0.005021,0.000137
0.001691,0.0,0.00361,0.008451,0.000186
0.000634,0.0,0.0,0.007609,0.000186
0.000211,5e-06,0.009025,0.01316,0.006915
0.0,5e-06,0.00361,0.012661,0.003079
0.00148,0.0,0.009025,0.00736,0.000174
0.000634,0.0,0.001805,0.007235,0.000161
0.000211,1.5e-05,0.00361,0.007204,0.000186
0.0,1.5e-05,0.01083,0.007703,0.000211
0.005496,0.000134,0.019856,0.0121,0.000484
0.002959,0.0,0.0,0.009325,0.000236
0.001057,0.0,0.001805,0.00948,0.000211
0.000423,0.0,0.001805,0.004179,0.000124
0.000211,0.0,0.001805,0.019928,0.009845
0.0,0.0,0.001805,0.007672,0.000223
0.0,7.7e-05,0.016245,0.063525,0.050492
0.001057,0.0,0.001805,0.00605,0.000174
0.000423,0.0,0.001805,0.007609,0.000199
0.000211,6.7e-05,0.025271,0.00736,0.000186
0.008878,0.000134,0.021661,0.014533,0.000559
0.004227,0.0,0.00361,0.005956,0.000161
0.00148,1.5e-05,0.005415,0.010728,0.000286
0.00148,0.0,0.0,0.008077,0.000186
0.009512,5e-06,0.00722,0.015468,0.007052
0.003593,1.5e-05,0.012635,0.007173,0.000211
0.004016,0.0,0.001805,0.008888,0.000223
0.003171,0.0,0.0,0.00527,0.000174
0.001057,0.0,0.005415,0.008295,0.000199
0.002748,0.0,0.0,0.007516,0.000211
0.011414,0.060624,0.48556,0.021082,0.001453
0.017544,0.21935,0.415162,0.013691,0.002048
0.009512,0.30982,0.086643,0.010572,0.000906
0.003593,0.0,0.00361,0.005925,0.000149
0.001268,3.1e-05,0.01444,0.013379,0.006965
0.000423,0.0,0.001805,0.009169,0.000248
0.000211,0.0,0.00361,0.018431,0.006642
0.0,0.0,0.001805,0.004803,0.000124
0.0,5e-06,0.005415,0.028722,0.014488
0.003805,8.3e-05,0.01083,0.14598,0.140191
0.00148,1.5e-05,0.01444,0.017214,0.000646
0.000423,4.1e-05,0.027076,0.006424,0.000186
0.002114,0.0,0.00361,0.009387,0.000236
0.001691,0.0,0.0,0.008171,0.000211
0.001691,0.0,0.00722,0.016185,0.007027
0.003171,0.0,0.001805,0.006705,0.000199
0.00465,0.0,0.0,0.008139,0.000199
0.005918,0.00017,0.055957,0.008794,0.000236
0.00465,0.0,0.126354,0.006986,0.000174
0.004016,0.0,0.001805,0.006144,0.000161
0.013951,0.0,0.005415,0.012381,0.000497
0.005918,3.1e-05,0.012635,0.017152,0.00884
0.005918,5e-06,0.005415,0.01394,0.003787
0.003171,0.0,0.00361,0.010728,0.000273
0.006553,5e-06,0.005415,0.017558,0.007077
0.003382,0.0,0.001805,0.007142,0.000211
0.003805,0.0,0.012635,0.00895,0.000223
0.002536,0.0,0.001805,0.010011,0.000323
0.001902,0.0,0.0,0.00605,0.000161
0.001691,0.0,0.1787,0.006144,0.000149
0.008666,0.0,0.00722,0.011133,0.000459
0.005284,0.0,0.00722,0.012131,0.000782
0.002959,0.0,0.00722,0.007017,0.000236
0.004439,0.0,0.00722,0.027319,0.015842
0.003593,0.0,0.00361,0.016435,0.006977
0.002325,0.0,0.00361,0.006455,0.000174
0.004016,3.1e-05,0.01444,0.0063,0.000149
0.002536,0.0,0.0,0.008295,0.000186
0.001902,0.0,0.00361,0.017495,0.008393
0.003805,0.0,0.01444,0.00842,0.000223
0.009089,5e-06,0.00361,0.017807,0.003464
0.004439,0.0,0.0,0.008046,0.000236
0.002536,0.0,0.001805,0.006393,0.000137
0.001057,0.0,0.001805,0.008545,0.000199
0.000423,0.0,0.001805,0.012474,0.006903
0.002536,0.0,0.001805,0.019834,0.00807
0.000845,0.0,0.001805,0.017963,0.006878
0.003382,6.7e-05,0.01444,0.100012,0.092989
0.002748,0.0,0.0,0.017277,0.007486
0.003593,0.0,0.0,0.005426,0.000124
0.005918,1.5e-05,0.00722,0.011258,0.000472
0.002114,0.0,0.0,0.011476,0.00031
0.00148,4.1e-05,0.01444,0.009231,0.000236
0.001691,0.0,0.001805,0.015936,0.009038
0.002536,0.0,0.0,0.017339,0.007002
0.004016,0.0,0.001805,0.006424,0.000174
0.002325,0.0,0.001805,0.008483,0.000199
0.002536,0.0,0.001805,0.005426,0.000137
0.004862,0.0,0.005415,0.016965,0.004296
0.001691,0.0,0.005415,0.014533,0.00519
0.009089,0.0,0.001805,0.016809,0.001105
0.003382,0.0,0.005415,0.004054,0.000211
0.001268,0.0,0.00361,0.008483,0.000211
0.00148,0.0,0.001805,0.009013,0.000223
0.003171,0.000686,0.046931,0.012911,0.006928
0.001268,7.7e-05,0.030686,0.01394,0.002657
0.002536,4.1e-05,0.009025,0.023888,0.011198
0.000845,0.0,0.001805,0.003898,0.000124
0.000423,0.0,0.061372,0.007765,0.000211
0.001268,6.7e-05,0.00722,0.10625,0.09181
0.009512,0.0,0.012635,0.017558,0.000621
0.003593,5e-06,0.005415,0.004117,0.000112
0.002959,5e-06,0.00722,0.018337,0.006456
0.001057,0.0,0.045126,0.003618,0.000112
0.005918,0.0,0.001805,0.017589,0.007027
0.002325,0.0,0.00361,0.015936,0.00982
0.00148,0.0,0.001805,0.013441,0.000646
0.000634,0.0,0.0,0.008732,0.000223
0.000211,1.5e-05,0.009025,0.00683,0.000186
0.0,0.0,0.0,0.007516,0.000161
0.009089,0.000211,0.027076,0.013815,0.000559
0.005284,0.0,0.0,0.007859,0.000248
0.003593,0.0,0.00361,0.009044,0.000223
0.002114,0.001666,0.088448,0.033836,0.015407
0.000845,0.0,0.00361,0.016716,0.007176
0.002959,0.0,0.0,0.010634,0.000261
0.001057,0.0,0.00361,0.008545,0.000199
0.000423,4.1e-05,0.025271,0.005426,0.000161
0.000211,0.0,0.001805,0.007703,0.000161
0.0,3.1e-05,0.01444,0.011663,0.002682
0.026633,5e-06,0.00722,0.016934,0.00108
0.009723,0.0,0.0,0.007921,0.000385
0.003593,0.0,0.001805,0.007547,0.000199
0.004439,1.5e-05,0.01444,0.096052,0.046346
0.003171,4.1e-05,0.01083,0.076686,0.066818
0.002748,0.0,0.0,0.011695,0.000286
0.001902,0.0,0.050542,0.009262,0.000211
0.002114,0.0,0.001805,0.005832,0.000137
0.005707,0.0,0.0,0.008857,0.000199
0.003382,0.0,0.001805,0.013223,0.001465
0.008244,0.0,0.00361,0.007453,0.00036
0.002959,0.0,0.001805,0.009855,0.000236
0.001057,2.6e-05,0.009025,0.02866,0.018759
0.000423,0.0,0.001805,0.016123,0.006046
0.000211,1.5e-05,0.01083,0.018524,0.007176
0.0,0.0,0.005415,0.004491,0.000124
0.000634,0.0,0.032491,0.022578,0.008144
0.000211,0.0,0.00361,0.001247,2.5e-05
0.001057,5e-06,0.01083,0.018337,0.00802
0.001902,0.0,0.00361,0.008483,0.000236
0.008244,0.0,0.00361,0.012661,0.000472
0.003593,2.6e-05,0.01444,0.006455,0.000199
0.001268,0.0,0.005415,0.019086,0.00555
0.00148,0.0,0.001805,0.00421,0.000124
0.004016,5e-06,0.00722,0.015842,0.007188
0.007187,5e-06,0.005415,0.016871,0.006332
0.003593,0.0,0.00361,0.010198,0.000261
0.004439,0.0,0.001805,0.016871,0.005959
0.002748,0.0,0.005415,0.004834,0.000149
0.001902,0.0,0.005415,0.01026,0.000248
0.013739,2.6e-05,0.012635,0.020832,0.001316
0.007609,5e-06,0.00722,0.01157,0.006704
0.005073,0.0,0.00361,0.008794,0.000223
0.006341,3.1e-05,0.00722,0.039169,0.029809
0.003382,2.6e-05,0.009025,0.045219,0.036438
0.003805,0.0,0.001805,0.005114,0.000161
0.006341,0.0,0.001805,0.009543,0.000199
0.003382,0.0,0.005415,0.004959,0.000112
0.003805,5e-06,0.00361,0.008794,0.000223
0.003805,6.7e-05,0.023466,0.023576,0.012415
0.011203,1.5e-05,0.009025,0.014907,0.000596
0.005073,0.0,0.00361,0.008389,0.000199
0.004439,0.0,0.0,0.007984,0.000186
0.002748,0.0,0.001805,0.00764,0.000186
0.003593,5e-06,0.009025,0.0242,0.018238
0.003382,5e-06,0.00361,0.01656,0.006518
0.002325,0.0,0.00361,0.030624,0.014079
0.002959,0.0,0.01444,0.008701,0.000211
0.002114,0.0,0.0,0.00527,0.000149
0.002748,0.0,0.001805,0.008483,0.000199
0.002114,0.0,0.00361,0.011164,0.000459
0.001691,1.5e-05,0.037906,0.006861,0.000186
0.004439,0.0,0.009025,0.009543,0.000236
0.003593,0.0,0.00361,0.007921,0.000186
0.003382,0.0,0.005415,0.023888,0.014886
0.00465,0.0,0.001805,0.009792,0.000273
0.003805,6.7e-05,0.036101,0.007142,0.000186
0.006764,0.0,0.005415,0.004117,8.7e-05
0.002536,0.0,0.005415,0.008794,0.000199
0.000845,0.0,0.001805,0.033306,0.019008
0.008032,0.0,0.005415,0.016123,0.001018
0.003805,5e-06,0.01083,0.018587,0.011707
0.00148,0.0,0.001805,0.009075,0.000236
0.000423,0.0,0.0,0.00605,0.000124
0.000211,0.0,0.005415,0.011445,0.006878
0.0,4.1e-05,0.009025,0.016092,0.002744
0.001057,0.0,0.00361,0.014626,0.003998
0.001268,0.0,0.01083,0.005333,0.000149
0.003805,0.000206,0.046931,0.010011,0.000484
0.002114,0.007085,0.093863,0.008171,0.000199
0.012894,0.00066,0.052347,0.021674,0.012005
0.00465,0.0,0.0,0.020801,0.007884
0.002959,5e-06,0.005415,0.017745,0.00663
0.001057,5e-06,0.005415,0.022578,0.009572
0.001268,0.0,0.00361,0.024013,0.01357
0.001268,0.0,0.00361,0.010728,0.000273
0.000423,0.0,0.01083,0.003961,9.9e-05
0.001268,0.0,0.0,0.006424,0.000149
0.000423,0.0,0.001805,0.007984,0.000199
0.000211,0.0,0.00361,0.014782,0.007064
0.011414,0.0,0.00722,0.034117,0.018697
0.004227,0.0,0.00361,0.008389,0.000223
0.003171,0.0,0.00722,0.008576,0.000199
0.001902,0.0,0.01444,0.013535,0.007424
0.00148,0.0,0.00361,0.019429,0.007164
0.000634,1.5e-05,0.00722,0.052641,0.042832
0.006341,0.0,0.00361,0.010634,0.000323
0.002325,4.1e-05,0.018051,0.006923,0.000211
0.001691,0.0,0.041516,0.019304,0.009758
0.003593,0.0,0.001805,0.01737,0.00653
0.012048,3.1e-05,0.009025,0.021175,0.005165
0.005073,0.0,0.005415,0.021393,0.010814
0.001902,0.0,0.001805,0.00895,0.000261
0.000634,5e-06,0.005415,0.016092,0.004954
0.000211,5e-06,0.00722,0.016123,0.00699
0.0,0.0,0.005415,0.007235,0.000236
0.0,0.0,0.00361,0.013597,0.005338
0.003171,0.0,0.005415,0.010042,0.000261
0.002536,0.0,0.00361,0.021799,0.010888
0.001691,0.0,0.028881,0.018743,0.007635
0.003593,2.6e-05,0.009025,0.016404,0.001986
0.002114,0.0,0.00361,0.012381,0.000385
0.000845,0.0,0.00361,0.009699,0.000236
0.000211,0.0,0.0,0.006736,0.000186
0.0,5e-06,0.00361,0.02972,0.018958
0.0,5e-06,0.00361,0.01079,0.000348
0.004439,0.0,0.0,0.006112,0.000161
0.003171,0.0,0.0,0.009106,0.000248
0.001902,0.0,0.001805,0.007952,0.000236
0.000634,0.0,0.00361,0.016809,0.009125
0.012894,5e-06,0.012635,0.029003,0.009349
0.00465,0.0,0.005415,0.050895,0.039952
0.001691,5e-06,0.005415,0.007828,0.000186
0.000634,0.0,0.0,0.004491,0.000124
0.001057,5e-06,0.009025,0.015874,0.006965
0.002114,0.0,0.0,0.008327,0.000211
0.000845,0.0,0.001805,0.005645,0.000124
0.000211,0.0,0.01444,0.005613,0.000124
0.0,3.1e-05,0.005415,0.019429,0.007151
0.001268,4.1e-05,0.01444,0.016092,0.00653
0.012894,0.0,0.005415,0.013535,0.000757
0.004862,0.0,0.005415,0.00895,0.000571
0.001691,1.5e-05,0.025271,0.015031,0.008777
0.001691,0.0,0.001805,0.01079,0.000273
0.001268,0.0,0.005415,0.0334,0.024582
0.000423,0.0,0.001805,0.008389,0.000211
0.000211,0.0,0.0,0.010354,0.000248
0.0,5e-06,0.00722,0.024824,0.014277
0.001057,0.0,0.041516,0.005988,0.000199
0.000423,0.0,0.001805,0.006362,0.000149
0.00148,0.0,0.001805,0.019709,0.003402
0.001902,5e-06,0.00722,0.033057,0.020609
0.002959,5e-06,0.00361,0.0242,0.009957
0.002114,0.0,0.00361,0.014377,0.004494
0.001691,0.0,0.0,0.019522,0.007399
0.001691,0.0,0.001805,0.004179,0.000137
0.001691,0.0,0.012635,0.008077,0.000174
0.001691,0.0,0.001805,0.007079,0.000161
0.001691,5e-06,0.005415,0.021799,0.00879
0.002325,0.0,0.01083,0.004865,0.000161
0.014796,5e-06,0.009025,0.037423,0.016351
0.006553,1.5e-05,0.009025,0.023171,0.01136
0.00465,0.0,0.001805,0.00499,0.000161
0.004227,1.5e-05,0.00722,0.020863,0.01285
0.007821,0.0,0.005415,0.025292,0.01465
0.007398,0.0,0.00722,0.011414,0.000323
0.007398,0.0,0.00361,0.02077,0.009013
0.003805,0.0,0.001805,0.01631,0.006928
0.004016,0.0,0.00361,0.007609,0.000236
0.003382,0.0,0.001805,0.00842,0.000236
0.010991,2.6e-05,0.01083,0.014844,0.000981
0.006553,5e-06,0.012635,0.039543,0.029709
0.005073,0.0,0.0,0.008233,0.000199
0.002748,0.0,0.0,0.004959,0.000137
0.003593,1.5e-05,0.009025,0.021237,0.009709
0.006975,0.0,0.00361,0.027631,0.016984
0.005918,0.0,0.005415,0.010977,0.000273
0.003171,0.0,0.001805,0.00605,0.000149
0.002325,4.1e-05,0.01444,0.00948,0.001428
0.001902,2.6e-05,0.009025,0.020021,0.010913
0.018389,5e-06,0.009025,0.02052,0.004532
0.008666,0.0,0.027076,0.017246,0.003749
0.003171,0.0,0.005415,0.012693,0.005376
0.001057,0.0,0.0,0.008919,0.000236
0.000423,0.0,0.001805,0.031685,0.021441
0.002959,0.0,0.00361,0.010884,0.000335
0.001057,5e-06,0.030686,0.018368,0.009783
0.000423,0.0,0.001805,0.016653,0.005984
0.000211,5e-06,0.00722,0.012474,0.001602
0.0,4.1e-05,0.012635,0.018431,0.011037
0.011625,0.0,0.005415,0.035489,0.021354
0.004227,0.0,0.001805,0.009886,0.000248
0.003805,1.5e-05,0.00361,0.019772,0.010106
0.001268,7.7e-05,0.084838,0.032527,0.020497
0.000423,2.6e-05,0.016245,0.018992,0.010379
0.001902,3.1e-05,0.009025,0.054731,0.03984
0.001691,0.000129,0.023466,0.155492,0.145009
0.001902,0.000144,0.019856,0.182187,0.17442
0.004016,9.3e-05,0.021661,0.146105,0.143035
0.002114,0.000103,0.021661,0.167124,0.158169
0.017967,0.000134,0.021661,0.157737,0.146883
0.006553,0.00018,0.01083,0.151095,0.143866
0.003805,0.000186,0.021661,0.124899,0.118155
0.005073,0.000211,0.025271,0.150564,0.143519
0.002748,0.000196,0.016245,0.150845,0.141048
0.001057,0.000155,0.028881,0.158049,0.152035
0.001057,0.000144,0.030686,0.136874,0.126783
0.000423,0.000119,0.023466,0.145762,0.140092
0.001691,0.000155,0.032491,0.170991,0.164649
0.002114,0.000155,0.021661,0.09836,0.08775
0.006553,0.00016,0.012635,0.103568,0.093871
0.002325,0.000186,0.084838,0.026134,0.010404
0.000845,0.000129,0.021661,0.010666,0.000335
0.062566,3.1e-05,0.00722,0.545593,0.031385
0.03086,1.5e-05,0.009025,0.09758,0.037146
0.012471,5.7e-05,0.018051,0.005676,0.000149
0.008878,2.6e-05,0.009025,0.103443,0.056576
0.018178,0.0,0.00722,0.411464,0.031423
0.007398,5.2e-05,0.025271,0.010354,0.000348
0.002748,5e-06,0.001805,0.014688,0.004246
0.024308,0.000232,0.009025,0.491455,0.0366
0.017121,4.1e-05,0.00722,0.056727,0.01979
0.006341,0.0,0.00722,0.005925,0.000223
0.036779,0.0,0.01083,0.217551,0.010751
